"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"edgecentric parallel"	ParallelInplace#2	"soc-livejournal.mtx"	3.39943	154.693	2022-Jun-20 15:38:14.280497	2022-Jun-20 15:39:13.463056
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025871_session_1-bg_170M.edges"	17.8	649.051	2022-Jun-20 15:39:13.463259	2022-Jun-20 15:45:12.828514
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87114342_90M.edges"	9.94336	354.945	2022-Jun-20 15:45:12.910205	2022-Jun-20 15:48:24.412789
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025876_session_2-bg_140M.edges"	14.5136	539.351	2022-Jun-20 15:48:24.412991	2022-Jun-20 15:53:09.928807
"edgecentric parallel"	ParallelInplace#2	"rgg_n_2_22_s0_30M.edges"	3.94183	347.433	2022-Jun-20 15:53:09.929012	2022-Jun-20 15:54:27.109970
"edgecentric parallel"	ParallelInplace#2	"bn-7k-50k.edges"	0.0067178	0.287754	2022-Jun-20 15:54:27.110177	2022-Jun-20 15:54:27.222893
"edgecentric parallel"	ParallelInplace#2	"soc-orkut-dir_120M.edges"	12.1314	467.81	2022-Jun-20 15:54:27.223058	2022-Jun-20 15:58:31.386301
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87125334_40M.edges"	4.36136	159.23	2022-Jun-20 15:58:31.386508	2022-Jun-20 15:59:55.443652
"edgecentric parallel"	ParallelInplace#2	"socfb-Michigan23.mtx"	0.13761	4.82734	2022-Jun-20 15:59:55.443819	2022-Jun-20 15:59:57.871442
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87101705_200M.edges"	21.8701	773.344	2022-Jun-20 15:59:57.871617	2022-Jun-20 16:07:01.176811
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87116523_80M.edges"	8.20426	298.36	2022-Jun-20 16:07:01.207294	2022-Jun-20 16:09:38.811351
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025889_session_2_130M.edges"	13.7158	508.779	2022-Jun-20 16:09:38.811525	2022-Jun-20 16:14:15.171264
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87107781_70M.edges"	7.46324	282.791	2022-Jun-20 16:14:15.179195	2022-Jun-20 16:16:41.973754
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87113878.edges"	25.8643	1027.26	2022-Jun-20 16:16:41.973960	2022-Jun-20 16:25:20.590297
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025919_session_1.edges"	19.5278	776.731	2022-Jun-20 16:25:20.626562	2022-Jun-20 16:31:48.646560
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87110148_140M.edges"	14.6251	552.866	2022-Jun-20 16:31:48.646731	2022-Jun-20 16:36:32.503953
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87112427_170M.edges"	17.2135	658.656	2022-Jun-20 16:36:32.504161	2022-Jun-20 16:42:17.098676
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87124563_160M.edges"	16.2673	620.008	2022-Jun-20 16:42:17.149763	2022-Jun-20 16:47:33.670053
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87110650_40M.edges"	4.25008	159.914	2022-Jun-20 16:47:33.670248	2022-Jun-20 16:48:55.548921
"edgecentric parallel"	ParallelInplace#2	"data_files.txt"	0.0019472	0	2022-Jun-20 16:48:55.549103	2022-Jun-20 16:48:55.569321
"edgecentric parallel"	ParallelInplace#2	"ca-IMDB.edges"	0.401516	18.972	2022-Jun-20 16:48:55.569426	2022-Jun-20 16:49:03.044543
"edgecentric parallel"	ParallelInplace#2	"bn-449k-3.3M.edges"	0.369631	16.0682	2022-Jun-20 16:49:03.044711	2022-Jun-20 16:49:09.759411
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87117093_120M.edges"	12.1709	480.235	2022-Jun-20 16:49:09.759552	2022-Jun-20 16:53:11.252305
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87104509_50M.edges"	5.05578	196.355	2022-Jun-20 16:53:11.285855	2022-Jun-20 16:54:49.697155
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025913_session_2_180M.edges"	18.6257	707.25	2022-Jun-20 16:54:49.697338	2022-Jun-20 17:01:03.449910
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M8703600.edges"	5.22808	199.79	2022-Jun-20 17:01:03.491479	2022-Jun-20 17:02:44.402296
"edgecentric parallel"	ParallelInplace#2	"tech-ip.edges"	2.17083	107.265	2022-Jun-20 17:02:44.402499	2022-Jun-20 17:03:26.308726
"edgecentric parallel"	ParallelInplace#2	"bn-100k-662k.edges"	0.0673169	3.39951	2022-Jun-20 17:03:26.308911	2022-Jun-20 17:03:27.564603
"edgecentric parallel"	ParallelInplace#2	"C2000-9.edges"	0.155574	7.08711	2022-Jun-20 17:03:27.564791	2022-Jun-20 17:03:30.529357
"edgecentric parallel"	ParallelInplace#2	"ca-hollywood-2009.edges"	5.55527	223.348	2022-Jun-20 17:03:30.529529	2022-Jun-20 17:05:17.868785
"edgecentric parallel"	ParallelInplace#2	"tech-as-skitter.mtx"	1.13708	60.5325	2022-Jun-20 17:05:17.868985	2022-Jun-20 17:05:39.842672
"edgecentric parallel"	ParallelInplace#2	"graph500-scale22-ef16_adj_130M.edges"	15.5829	1467.06	2022-Jun-20 17:05:39.842846	2022-Jun-20 17:10:51.411240
"edgecentric parallel"	ParallelInplace#2	"socfb-Texas84.mtx"	0.161837	6.5024	2022-Jun-20 17:10:51.411985	2022-Jun-20 17:10:54.375469
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025869_session_2-bg_150M.edges"	15.389	583.425	2022-Jun-20 17:10:54.375635	2022-Jun-20 17:15:53.599505
"edgecentric parallel"	ParallelInplace#2	"scc_fb-messages.mtx"	0.0498018	2.10394	2022-Jun-20 17:15:53.599682	2022-Jun-20 17:15:54.517640
"edgecentric parallel"	ParallelInplace#2	"delaunay_n24_50M.edges"	6.42372	561.956	2022-Jun-20 17:15:54.517813	2022-Jun-20 17:18:00.907684
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025868_session_1-bg_150M.edges"	15.4866	579.31	2022-Jun-20 17:18:00.922203	2022-Jun-20 17:23:02.936691
"edgecentric parallel"	ParallelInplace#2	"web-Stanford.mtx"	0.248652	12.4465	2022-Jun-20 17:23:02.950491	2022-Jun-20 17:23:07.641521
"edgecentric parallel"	ParallelInplace#2	"socfb-uci-uni_90M.edges"	11.8727	1045.16	2022-Jun-20 17:23:07.641635	2022-Jun-20 17:27:04.410740
"edgecentric parallel"	ParallelInplace#2	"soc-sinaweibo_260M.edges"	32.4184	-1119.59	2022-Jun-20 17:27:04.423174	2022-Jun-20 17:37:58.708425
"edgecentric parallel"	ParallelInplace#2	"cit-patent1.edges"	1.80267	79.6194	2022-Jun-20 17:37:58.724030	2022-Jun-20 17:38:33.123232
"edgecentric parallel"	ParallelInplace#2	"soc-orkut_106M.edges"	13.4751	1217.04	2022-Jun-20 17:38:33.123425	2022-Jun-20 17:42:57.774569
"edgecentric parallel"	ParallelInplace#2	"sc-ldoor_20M.edges"	2.44994	237.474	2022-Jun-20 17:42:57.774777	2022-Jun-20 17:43:46.381805
"edgecentric parallel"	ParallelInplace#2	"web-wikipedia2009.mtx"	0.512087	32.5314	2022-Jun-20 17:43:46.381987	2022-Jun-20 17:43:56.097969
"edgecentric parallel"	ParallelInplace#2	"bn-800-19k.edges"	0.0073168	0.0806618	2022-Jun-20 17:43:56.098144	2022-Jun-20 17:43:56.201692
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87127677_210M.edges"	21.6116	802.825	2022-Jun-20 17:43:56.201851	2022-Jun-20 17:50:53.615575
"edgecentric parallel"	ParallelInplace#2	"socfb-B-anon_20M.edges"	2.52188	239.829	2022-Jun-20 17:50:53.615751	2022-Jun-20 17:51:43.642628
"edgecentric parallel"	ParallelInplace#2	"soc-orkut.edges"	11.2743	470.782	2022-Jun-20 17:51:43.642830	2022-Jun-20 17:55:26.195369
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87104300_70M.edges"	7.05997	264.444	2022-Jun-20 17:55:26.238325	2022-Jun-20 17:57:43.765563
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87118347_80M.edges"	8.21577	304.002	2022-Jun-20 17:57:43.765755	2022-Jun-20 18:00:20.810744
"edgecentric parallel"	ParallelInplace#2	"bn-1.8M-166M.edges"	17.769	639.302	2022-Jun-20 18:00:20.824719	2022-Jun-20 18:06:17.469162
"edgecentric parallel"	ParallelInplace#2	"soc-google-plus.txt"	0.163311	7.69634	2022-Jun-20 18:06:17.484837	2022-Jun-20 18:06:20.523249
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87113679_60M.edges"	6.57101	244.296	2022-Jun-20 18:06:20.523428	2022-Jun-20 18:08:27.895061
"edgecentric parallel"	ParallelInplace#2	"tech-as-skitter_10M.mtx"	1.12809	60.5325	2022-Jun-20 18:08:27.895262	2022-Jun-20 18:08:50.127660
"edgecentric parallel"	ParallelInplace#2	"soc-wiki-Talk-dir.mtx"	0.559706	22.3804	2022-Jun-20 18:08:50.127811	2022-Jun-20 18:09:00.585271
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025914_session_2_100M.edges"	11.5496	398.634	2022-Jun-20 18:09:00.585444	2022-Jun-20 18:12:39.098239
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87101049_190M.edges"	20.0501	739.393	2022-Jun-20 18:12:39.098413	2022-Jun-20 18:19:22.995401
"edgecentric parallel"	ParallelInplace#2	"bn-34k-181k.edges"	0.0243508	1.16814	2022-Jun-20 18:19:23.010442	2022-Jun-20 18:19:23.420287
"edgecentric parallel"	ParallelInplace#2	"graph500-scale20-ef16_adj_30M.edges"	3.8673	358.906	2022-Jun-20 18:19:23.420468	2022-Jun-20 18:20:39.250749
"edgecentric parallel"	ParallelInplace#2	"soc-pokec.mtx"	2.39122	111.645	2022-Jun-20 18:20:39.250953	2022-Jun-20 18:21:25.330131
"edgecentric parallel"	ParallelInplace#2	"bn-434k-16M.edges"	1.58177	65.2028	2022-Jun-20 18:21:25.330319	2022-Jun-20 18:21:55.939275
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025919_session_1_200M.edges"	21.0287	776.731	2022-Jun-20 18:21:55.939457	2022-Jun-20 18:28:45.391436
"edgecentric parallel"	ParallelInplace#2	"socf-konect.edges"	11.7239	807.587	2022-Jun-20 18:28:45.391615	2022-Jun-20 18:32:41.516225
"edgecentric parallel"	ParallelInplace#2	"tech-p2p-gnutella.mtx"	0.0168606	1.0662	2022-Jun-20 18:32:41.523975	2022-Jun-20 18:32:41.832663
"edgecentric parallel"	ParallelInplace#2	"hugetric-00010_10M.mtx"	1.23331	113.085	2022-Jun-20 18:32:41.832772	2022-Jun-20 18:33:06.268994
"edgecentric parallel"	ParallelInplace#2	"bn-human-BNU_1_0025916_session_1_110M.edges"	11.3396	434.546	2022-Jun-20 18:33:06.269159	2022-Jun-20 18:36:49.884687
"edgecentric parallel"	ParallelInplace#2	"bn-65-1K.edges"	0.0018716	0.00535965	2022-Jun-20 18:36:49.884862	2022-Jun-20 18:36:49.905622
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87125286_210M.edges"	19.3091	806.652	2022-Jun-20 18:36:49.905778	2022-Jun-20 18:43:18.001214
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87104201_190M.edges"	17.3831	734.784	2022-Jun-20 18:43:18.037302	2022-Jun-20 18:48:54.031301
"edgecentric parallel"	ParallelInplace#2	"socfb-UIllinois20.mtx"	0.108369	5.18054	2022-Jun-20 18:48:54.031485	2022-Jun-20 18:48:56.043202
"edgecentric parallel"	ParallelInplace#2	"livejournal_160M.edges"	15.4584	663.618	2022-Jun-20 18:48:56.043373	2022-Jun-20 18:53:53.929990
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87119472_60M.edges"	5.49538	233.401	2022-Jun-20 18:53:53.951818	2022-Jun-20 18:55:39.459435
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M7101234.edges"	5.24518	246.925	2022-Jun-20 18:55:39.459613	2022-Jun-20 18:57:23.442713
"edgecentric parallel"	ParallelInplace#2	"web-uk-2005.mtx"	1.0253	45.9445	2022-Jun-20 18:57:23.442915	2022-Jun-20 18:57:42.905960
"edgecentric parallel"	ParallelInplace#2	"bn-human-Jung2015_M87118465_180M.edges"	16.3237	698.44	2022-Jun-20 18:57:42.906117	2022-Jun-20 19:03:10.652317
"edgecentric parallel"	ParallelInplace#4	"soc-livejournal.mtx"	1.85762	154.693	2022-Jun-20 19:03:10.796389	2022-Jun-20 19:03:43.944386
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025871_session_1-bg_170M.edges"	9.659	649.051	2022-Jun-20 19:03:43.944556	2022-Jun-20 19:06:39.731308
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87114342_90M.edges"	5.66648	354.945	2022-Jun-20 19:06:39.731494	2022-Jun-20 19:08:19.617566
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025876_session_2-bg_140M.edges"	8.11585	539.351	2022-Jun-20 19:08:19.617727	2022-Jun-20 19:11:02.020755
"edgecentric parallel"	ParallelInplace#4	"rgg_n_2_22_s0_30M.edges"	2.58464	347.433	2022-Jun-20 19:11:02.042145	2022-Jun-20 19:11:47.478785
"edgecentric parallel"	ParallelInplace#4	"bn-7k-50k.edges"	0.0093893	0.287769	2022-Jun-20 19:11:47.478961	2022-Jun-20 19:11:47.594572
"edgecentric parallel"	ParallelInplace#4	"soc-orkut-dir_120M.edges"	6.63519	467.81	2022-Jun-20 19:11:47.594704	2022-Jun-20 19:13:49.573072
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87125334_40M.edges"	2.63395	159.23	2022-Jun-20 19:13:49.573257	2022-Jun-20 19:14:34.684839
"edgecentric parallel"	ParallelInplace#4	"socfb-Michigan23.mtx"	0.0656999	4.82736	2022-Jun-20 19:14:34.685000	2022-Jun-20 19:14:35.812251
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87101705_200M.edges"	11.7362	773.344	2022-Jun-20 19:14:35.812366	2022-Jun-20 19:18:31.640729
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87116523_80M.edges"	4.67206	298.361	2022-Jun-20 19:18:31.681633	2022-Jun-20 19:19:52.822573
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025889_session_2_130M.edges"	7.84927	508.779	2022-Jun-20 19:19:52.822778	2022-Jun-20 19:22:13.216081
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87107781_70M.edges"	4.1072	282.791	2022-Jun-20 19:22:13.216261	2022-Jun-20 19:23:27.354550
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87113878.edges"	14.0111	1027.26	2022-Jun-20 19:23:27.354754	2022-Jun-20 19:28:08.370538
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025919_session_1.edges"	10.4198	776.731	2022-Jun-20 19:28:08.419526	2022-Jun-20 19:31:26.087696
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87110148_140M.edges"	8.33708	552.866	2022-Jun-20 19:31:26.087900	2022-Jun-20 19:33:56.687723
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87112427_170M.edges"	9.66641	658.656	2022-Jun-20 19:33:56.687930	2022-Jun-20 19:37:10.487805
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87124563_160M.edges"	9.27921	620.008	2022-Jun-20 19:37:10.539176	2022-Jun-20 19:39:58.014110
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87110650_40M.edges"	2.56345	159.914	2022-Jun-20 19:39:58.014317	2022-Jun-20 19:40:42.519803
"edgecentric parallel"	ParallelInplace#4	"data_files.txt"	0.0017275	0	2022-Jun-20 19:40:42.519955	2022-Jun-20 19:40:42.538612
"edgecentric parallel"	ParallelInplace#4	"ca-IMDB.edges"	0.242207	18.972	2022-Jun-20 19:40:42.538720	2022-Jun-20 19:40:46.594146
"edgecentric parallel"	ParallelInplace#4	"bn-449k-3.3M.edges"	0.216979	16.0682	2022-Jun-20 19:40:46.594338	2022-Jun-20 19:40:50.337258
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87117093_120M.edges"	6.86024	480.235	2022-Jun-20 19:40:50.337437	2022-Jun-20 19:42:59.366047
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87104509_50M.edges"	2.98107	196.355	2022-Jun-20 19:42:59.366254	2022-Jun-20 19:43:52.264654
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025913_session_2_180M.edges"	10.5444	707.25	2022-Jun-20 19:43:52.264857	2022-Jun-20 19:47:25.059793
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M8703600.edges"	3.08543	199.79	2022-Jun-20 19:47:25.108162	2022-Jun-20 19:48:19.972565
"edgecentric parallel"	ParallelInplace#4	"tech-ip.edges"	1.3027	107.265	2022-Jun-20 19:48:19.972737	2022-Jun-20 19:48:43.258049
"edgecentric parallel"	ParallelInplace#4	"bn-100k-662k.edges"	0.0441973	3.39952	2022-Jun-20 19:48:43.258225	2022-Jun-20 19:48:43.981551
"edgecentric parallel"	ParallelInplace#4	"C2000-9.edges"	0.0965639	7.08712	2022-Jun-20 19:48:43.981686	2022-Jun-20 19:48:45.641272
"edgecentric parallel"	ParallelInplace#4	"ca-hollywood-2009.edges"	3.28814	223.348	2022-Jun-20 19:48:45.641457	2022-Jun-20 19:49:44.116855
"edgecentric parallel"	ParallelInplace#4	"tech-as-skitter.mtx"	0.691375	60.5325	2022-Jun-20 19:49:44.117051	2022-Jun-20 19:49:56.295634
"edgecentric parallel"	ParallelInplace#4	"graph500-scale22-ef16_adj_130M.edges"	9.38855	1467.06	2022-Jun-20 19:49:56.295841	2022-Jun-20 19:52:59.918873
"edgecentric parallel"	ParallelInplace#4	"socfb-Texas84.mtx"	0.0947287	6.50241	2022-Jun-20 19:52:59.991618	2022-Jun-20 19:53:01.560919
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025869_session_2-bg_150M.edges"	8.73646	583.425	2022-Jun-20 19:53:01.561101	2022-Jun-20 19:55:39.162617
"edgecentric parallel"	ParallelInplace#4	"scc_fb-messages.mtx"	0.0320901	2.10395	2022-Jun-20 19:55:39.162785	2022-Jun-20 19:55:39.702880
"edgecentric parallel"	ParallelInplace#4	"delaunay_n24_50M.edges"	3.96873	561.956	2022-Jun-20 19:55:39.702994	2022-Jun-20 19:56:52.282864
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025868_session_1-bg_150M.edges"	8.96158	579.31	2022-Jun-20 19:56:52.283059	2022-Jun-20 19:59:49.712903
"edgecentric parallel"	ParallelInplace#4	"web-Stanford.mtx"	0.150882	12.4465	2022-Jun-20 19:59:49.725248	2022-Jun-20 19:59:52.274297
"edgecentric parallel"	ParallelInplace#4	"socfb-uci-uni_90M.edges"	7.43874	1045.16	2022-Jun-20 19:59:52.274433	2022-Jun-20 20:02:08.411876
"edgecentric parallel"	ParallelInplace#4	"soc-sinaweibo_260M.edges"	20.0333	-1119.59	2022-Jun-20 20:02:08.412078	2022-Jun-20 20:08:51.333697
"edgecentric parallel"	ParallelInplace#4	"cit-patent1.edges"	1.03433	79.6194	2022-Jun-20 20:08:51.403641	2022-Jun-20 20:09:09.578107
"edgecentric parallel"	ParallelInplace#4	"soc-orkut_106M.edges"	8.26401	1217.04	2022-Jun-20 20:09:09.578253	2022-Jun-20 20:11:41.881889
"edgecentric parallel"	ParallelInplace#4	"sc-ldoor_20M.edges"	1.47263	237.474	2022-Jun-20 20:11:41.882093	2022-Jun-20 20:12:09.236825
"edgecentric parallel"	ParallelInplace#4	"web-wikipedia2009.mtx"	0.320871	32.5314	2022-Jun-20 20:12:09.236997	2022-Jun-20 20:12:14.832962
"edgecentric parallel"	ParallelInplace#4	"bn-800-19k.edges"	0.0032448	0.080677	2022-Jun-20 20:12:14.833116	2022-Jun-20 20:12:14.873752
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87127677_210M.edges"	12.4465	802.825	2022-Jun-20 20:12:14.873859	2022-Jun-20 20:15:56.327175
"edgecentric parallel"	ParallelInplace#4	"socfb-B-anon_20M.edges"	1.57458	239.829	2022-Jun-20 20:15:56.327379	2022-Jun-20 20:16:25.373501
"edgecentric parallel"	ParallelInplace#4	"soc-orkut.edges"	6.70888	470.782	2022-Jun-20 20:16:25.373673	2022-Jun-20 20:18:34.606163
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87104300_70M.edges"	3.86864	264.444	2022-Jun-20 20:18:34.657550	2022-Jun-20 20:19:44.740935
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87118347_80M.edges"	4.64605	304.002	2022-Jun-20 20:19:44.741115	2022-Jun-20 20:21:06.452842
"edgecentric parallel"	ParallelInplace#4	"bn-1.8M-166M.edges"	10.1124	639.302	2022-Jun-20 20:21:06.453056	2022-Jun-20 20:24:25.658878
"edgecentric parallel"	ParallelInplace#4	"soc-google-plus.txt"	0.0987737	7.69635	2022-Jun-20 20:24:25.681779	2022-Jun-20 20:24:27.334203
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87113679_60M.edges"	3.75854	244.296	2022-Jun-20 20:24:27.334361	2022-Jun-20 20:25:33.761276
"edgecentric parallel"	ParallelInplace#4	"tech-as-skitter_10M.mtx"	0.655462	60.5325	2022-Jun-20 20:25:33.761473	2022-Jun-20 20:25:45.563591
"edgecentric parallel"	ParallelInplace#4	"soc-wiki-Talk-dir.mtx"	0.358164	22.8531	2022-Jun-20 20:25:45.563761	2022-Jun-20 20:25:51.669815
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025914_session_2_100M.edges"	6.88104	398.634	2022-Jun-20 20:25:51.669957	2022-Jun-20 20:27:48.364718
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87101049_190M.edges"	11.0727	739.393	2022-Jun-20 20:27:48.364906	2022-Jun-20 20:31:29.607706
"edgecentric parallel"	ParallelInplace#4	"bn-34k-181k.edges"	0.0179063	1.16815	2022-Jun-20 20:31:29.607909	2022-Jun-20 20:31:29.866158
"edgecentric parallel"	ParallelInplace#4	"graph500-scale20-ef16_adj_30M.edges"	2.43322	358.906	2022-Jun-20 20:31:29.866270	2022-Jun-20 20:32:13.501741
"edgecentric parallel"	ParallelInplace#4	"soc-pokec.mtx"	1.38811	111.645	2022-Jun-20 20:32:13.501949	2022-Jun-20 20:32:38.146670
"edgecentric parallel"	ParallelInplace#4	"bn-434k-16M.edges"	0.940346	65.2029	2022-Jun-20 20:32:38.146856	2022-Jun-20 20:32:54.843833
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025919_session_1_200M.edges"	11.6509	776.731	2022-Jun-20 20:32:54.844013	2022-Jun-20 20:36:24.740587
"edgecentric parallel"	ParallelInplace#4	"socf-konect.edges"	7.15651	807.587	2022-Jun-20 20:36:24.760239	2022-Jun-20 20:38:47.415435
"edgecentric parallel"	ParallelInplace#4	"tech-p2p-gnutella.mtx"	0.0175655	1.0662	2022-Jun-20 20:38:47.415637	2022-Jun-20 20:38:47.660546
"edgecentric parallel"	ParallelInplace#4	"hugetric-00010_10M.mtx"	0.746907	113.085	2022-Jun-20 20:38:47.660656	2022-Jun-20 20:39:01.211111
"edgecentric parallel"	ParallelInplace#4	"bn-human-BNU_1_0025916_session_1_110M.edges"	6.29089	434.546	2022-Jun-20 20:39:01.211307	2022-Jun-20 20:40:56.213247
"edgecentric parallel"	ParallelInplace#4	"bn-65-1K.edges"	0.0036933	0.00537491	2022-Jun-20 20:40:56.290436	2022-Jun-20 20:40:56.331087
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87125286_210M.edges"	16.4557	806.652	2022-Jun-20 20:40:56.331334	2022-Jun-20 20:46:24.542840
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87104201_190M.edges"	14.4174	734.784	2022-Jun-20 20:46:24.577924	2022-Jun-20 20:50:58.651810
"edgecentric parallel"	ParallelInplace#4	"socfb-UIllinois20.mtx"	0.0962358	5.18055	2022-Jun-20 20:50:58.652022	2022-Jun-20 20:51:00.303361
"edgecentric parallel"	ParallelInplace#4	"livejournal_160M.edges"	12.8465	663.618	2022-Jun-20 20:51:00.303512	2022-Jun-20 20:55:01.599858
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87119472_60M.edges"	4.58227	233.401	2022-Jun-20 20:55:01.612770	2022-Jun-20 20:56:26.618672
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M7101234.edges"	4.23921	246.925	2022-Jun-20 20:56:26.618874	2022-Jun-20 20:57:49.377780
"edgecentric parallel"	ParallelInplace#4	"web-uk-2005.mtx"	0.861057	45.9445	2022-Jun-20 20:57:49.377980	2022-Jun-20 20:58:04.894432
"edgecentric parallel"	ParallelInplace#4	"bn-human-Jung2015_M87118465_180M.edges"	13.2771	698.44	2022-Jun-20 20:58:04.894591	2022-Jun-20 21:02:30.998211
"edgecentric parallel"	ParallelInplace#8	"soc-livejournal.mtx"	1.97857	154.693	2022-Jun-20 21:02:31.177614	2022-Jun-20 21:03:06.056774
"edgecentric parallel"	ParallelInplace#8	"bn-human-BNU_1_0025871_session_1-bg_170M.edges"	10.1872	649.051	2022-Jun-20 21:03:06.056936	2022-Jun-20 21:06:11.900503
"edgecentric parallel"	ParallelInplace#8	"bn-human-Jung2015_M87114342_90M.edges"	5.98388	354.945	2022-Jun-20 21:06:11.900713	2022-Jun-20 21:07:57.709475
"edgecentric parallel"	ParallelInplace#8	"bn-human-BNU_1_0025876_session_2-bg_140M.edges"	8.48641	539.351	2022-Jun-20 21:07:57.709686	2022-Jun-20 21:10:45.789442
"edgecentric parallel"	ParallelInplace#8	"rgg_n_2_22_s0_30M.edges"	2.42581	347.433	2022-Jun-20 21:10:45.825455	2022-Jun-20 21:11:29.205631
"edgecentric parallel"	ParallelInplace#8	"bn-7k-50k.edges"	0.0044471	0.287792	2022-Jun-20 21:11:29.205837	2022-Jun-20 21:11:29.274434
"edgecentric parallel"	ParallelInplace#8	"soc-orkut-dir_120M.edges"	7.013	467.81	2022-Jun-20 21:11:29.274540	2022-Jun-20 21:13:38.285831
"edgecentric parallel"	ParallelInplace#8	"bn-human-Jung2015_M87125334_40M.edges"	2.72964	159.23	2022-Jun-20 21:13:38.286037	2022-Jun-20 21:14:25.747863
"edgecentric parallel"	ParallelInplace#8	"socfb-Michigan23.mtx"	0.0867246	4.82739	2022-Jun-20 21:14:25.748053	2022-Jun-20 21:14:27.165558
"edgecentric parallel"	ParallelInplace#8	"bn-human-Jung2015_M87101705_200M.edges"	12.4071	773.344	2022-Jun-20 21:14:27.165741	2022-Jun-20 21:18:33.846792
"edgecentric parallel"	ParallelInplace#8	"bn-human-Jung2015_M87116523_80M.edges"	5.1187	298.361	2022-Jun-20 21:18:33.898351	2022-Jun-20 21:20:03.563643
