"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"VectorVectorContainer"	Sequential	"soc-orkut-dir_120M.edges"	35909.2	7.43494e+08	2022-Apr-25 02:58:40.619658	2022-Apr-25 03:05:01.246244
"VectorVectorContainer"	Sequential	"soc-orkut.edges"	33758.8	7.00929e+08	2022-Apr-25 03:05:01.252710	2022-Apr-25 03:11:00.940722
"VectorVectorContainer"	Sequential	"soc-orkut_106M.edges"	55355	6.96575e+08	2022-Apr-25 03:11:00.940977	2022-Apr-25 03:20:47.334626
"VectorVectorContainer"	Sequential	"soc-pokec.mtx"	7796.2	1.72233e+08	2022-Apr-25 03:20:47.334867	2022-Apr-25 03:22:11.661809
"VectorVectorContainer"	Sequential	"soc-sinaweibo_260M.edges"	233308	2.86016e+09	2022-Apr-25 03:22:11.662038	2022-Apr-25 04:04:52.681780
"VectorVectorContainer"	Sequential	"soc-wiki-Talk-dir.mtx"	4230.29	1.55547e+08	2022-Apr-25 04:04:52.687242	2022-Apr-25 04:05:37.323201
"VectorVectorContainer"	Sequential	"socf-konect.edges"	50014.9	3.11959e+09	2022-Apr-25 04:05:37.323435	2022-Apr-25 04:15:10.264067
"VectorVectorContainer"	Sequential	"socfb-B-anon_20M.edges"	11768.8	2.18658e+08	2022-Apr-25 04:15:10.264322	2022-Apr-25 04:17:20.769199
"VectorVectorContainer"	Sequential	"socfb-Michigan23.mtx"	344.344	7.67162e+06	2022-Apr-25 04:17:20.769441	2022-Apr-25 04:17:24.437565
"VectorVectorContainer"	Sequential	"socfb-Texas84.mtx"	461.716	1.00477e+07	2022-Apr-25 04:17:24.437791	2022-Apr-25 04:17:29.350897
"VectorVectorContainer"	Sequential	"socfb-UIllinois20.mtx"	369.399	8.16613e+06	2022-Apr-25 04:17:29.351117	2022-Apr-25 04:17:33.284503
"VectorVectorContainer"	Sequential	"socfb-uci-uni_90M.edges"	70781.7	3.88519e+09	2022-Apr-25 04:17:33.284723	2022-Apr-25 04:31:12.442476
"VectorVectorContainer"	Sequential	"tech-as-skitter.mtx"	4829.59	1.07637e+08	2022-Apr-25 04:31:12.442708	2022-Apr-25 04:32:04.972676
"VectorVectorContainer"	Sequential	"tech-as-skitter_10M.mtx"	4276.19	1.07637e+08	2022-Apr-25 04:32:04.972899	2022-Apr-25 04:32:51.983341
"VectorVectorContainer"	Sequential	"tech-ip.edges"	6816.6	2.06877e+08	2022-Apr-25 04:32:51.983563	2022-Apr-25 04:34:06.372447
"VectorVectorContainer"	Sequential	"tech-p2p-gnutella.mtx"	73.6227	3.22223e+06	2022-Apr-25 04:34:06.372698	2022-Apr-25 04:34:07.209302
"VectorVectorContainer"	Sequential	"testfile.txt"	0.0122	0	2022-Apr-25 04:34:07.209538	2022-Apr-25 04:34:07.209678
"VectorVectorContainer"	Sequential	"web-Stanford.mtx"	913.575	2.25416e+07	2022-Apr-25 04:34:07.209804	2022-Apr-25 04:34:17.174281
"VectorVectorContainer"	Sequential	"web-uk-2005.mtx"	3259.08	7.28465e+07	2022-Apr-25 04:34:17.174534	2022-Apr-25 04:34:51.738761
"VectorVectorContainer"	Sequential	"web-wikipedia2009.mtx"	2043.49	6.98149e+07	2022-Apr-25 04:34:51.739003	2022-Apr-25 04:35:15.274381
