"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"VectorVectorContainer"	ParallelInplace#4	"tech-as-skitter_10M.mtx"	470.427	2.33501e+08	2022-May-31 20:28:10.898279	2022-May-31 20:28:12.441127
"VectorVectorContainer"	ParallelInplace#4	"soc-orkut-dir_120M.edges"	3481.23	1.07584e+09	2022-May-31 20:28:12.441246	2022-May-31 20:28:23.418652
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87110148_140M.edges"	3877.47	1.03071e+09	2022-May-31 20:28:23.421741	2022-May-31 20:28:35.276570
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87113878.edges"	2713.99	6.95432e+08	2022-May-31 20:28:35.276662	2022-May-31 20:28:43.529217
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87104201_190M.edges"	5112.57	1.29406e+09	2022-May-31 20:28:43.529304	2022-May-31 20:28:59.108500
"VectorVectorContainer"	ParallelInplace#4	"bn-100k-662k.edges"	38.9453	1.66743e+07	2022-May-31 20:28:59.111082	2022-May-31 20:28:59.234404
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87113679_60M.edges"	1763.84	5.72056e+08	2022-May-31 20:28:59.234617	2022-May-31 20:29:04.672539
"VectorVectorContainer"	ParallelInplace#4	"bn-65-1K.edges"	1.57933	16124	2022-May-31 20:29:04.672677	2022-May-31 20:29:04.677454
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87104300_70M.edges"	1869.05	5.77165e+08	2022-May-31 20:29:04.677583	2022-May-31 20:29:10.430558
"VectorVectorContainer"	ParallelInplace#4	"ca-IMDB.edges"	165.845	8.72667e+07	2022-May-31 20:29:10.430662	2022-May-31 20:29:10.965484
"VectorVectorContainer"	ParallelInplace#4	"bn-34k-181k.edges"	18.4207	4.78862e+06	2022-May-31 20:29:10.965884	2022-May-31 20:29:11.023029
"VectorVectorContainer"	ParallelInplace#4	"data_files_test.txt"	0.318333	2400	2022-May-31 20:29:11.023155	2022-May-31 20:29:11.024119
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87112427_170M.edges"	4599.41	1.17943e+09	2022-May-31 20:29:11.024267	2022-May-31 20:29:25.044421
"VectorVectorContainer"	ParallelInplace#4	"socfb-Michigan23.mtx"	53.5137	1.18488e+07	2022-May-31 20:29:25.047280	2022-May-31 20:29:25.214728
"VectorVectorContainer"	ParallelInplace#4	"graph500-scale22-ef16_adj_130M.edges"	12081.8	1.1054e+09	2022-May-31 20:29:25.215040	2022-May-31 20:30:02.708368
"VectorVectorContainer"	ParallelInplace#4	"sc-ldoor_20M.edges"	818.793	2.83907e+08	2022-May-31 20:30:02.710708	2022-May-31 20:30:05.356826
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M7101234.edges"	1629.22	4.35662e+08	2022-May-31 20:30:05.357116	2022-May-31 20:30:10.317468
"VectorVectorContainer"	ParallelInplace#4	"delaunay_n24_50M.edges"	4476.12	2.7346e+09	2022-May-31 20:30:10.317649	2022-May-31 20:30:24.962969
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87118465_180M.edges"	4915.6	1.2256e+09	2022-May-31 20:30:24.965529	2022-May-31 20:30:39.934933
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025869_session_2-bg_150M.edges"	4063.73	1.0591e+09	2022-May-31 20:30:39.935024	2022-May-31 20:30:52.346227
"VectorVectorContainer"	ParallelInplace#4	"web-uk-2005.mtx"	326.084	8.42428e+07	2022-May-31 20:30:52.348443	2022-May-31 20:30:53.381166
"VectorVectorContainer"	ParallelInplace#4	"soc-livejournal.mtx"	1359.02	7.71845e+08	2022-May-31 20:30:53.381260	2022-May-31 20:30:57.773278
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M8703600.edges"	1537.48	5.24125e+08	2022-May-31 20:30:57.773390	2022-May-31 20:31:02.534309
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025868_session_1-bg_150M.edges"	4100.29	1.05534e+09	2022-May-31 20:31:02.534398	2022-May-31 20:31:15.037315
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87125334_40M.edges"	1205.33	4.72529e+08	2022-May-31 20:31:15.039899	2022-May-31 20:31:18.787031
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87116523_80M.edges"	1955.38	5.29912e+08	2022-May-31 20:31:18.787137	2022-May-31 20:31:24.728353
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87127677_210M.edges"	5525.83	1.39976e+09	2022-May-31 20:31:24.728432	2022-May-31 20:31:41.549598
"VectorVectorContainer"	ParallelInplace#4	"bn-449k-3.3M.edges"	168.054	8.61294e+07	2022-May-31 20:31:41.549680	2022-May-31 20:31:42.073430
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025919_session_1.edges"	5347.27	1.34687e+09	2022-May-31 20:31:42.073518	2022-May-31 20:31:58.360962
"VectorVectorContainer"	ParallelInplace#4	"testfile.txt"	0.370667	2400	2022-May-31 20:31:58.361064	2022-May-31 20:31:58.362183
"VectorVectorContainer"	ParallelInplace#4	"C2000-9.edges"	52.6157	1.04911e+07	2022-May-31 20:31:58.362269	2022-May-31 20:31:58.520599
"VectorVectorContainer"	ParallelInplace#4	"datafiles_seq.txt"	1.17967	2400	2022-May-31 20:31:58.520782	2022-May-31 20:31:58.524341
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87114342_90M.edges"	2502.48	7.5719e+08	2022-May-31 20:31:58.524566	2022-May-31 20:32:06.215623
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025919_session_1_200M.edges"	5281.96	1.34687e+09	2022-May-31 20:32:06.215702	2022-May-31 20:32:22.319030
"VectorVectorContainer"	ParallelInplace#4	"socfb-B-anon_20M.edges"	2194.41	5.33588e+08	2022-May-31 20:32:22.319316	2022-May-31 20:32:29.640850
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87110650_40M.edges"	1220.9	4.55018e+08	2022-May-31 20:32:29.640927	2022-May-31 20:32:33.407914
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87125286_210M.edges"	5568.41	1.39791e+09	2022-May-31 20:32:33.407991	2022-May-31 20:32:50.366301
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87124563_160M.edges"	4254.38	1.11633e+09	2022-May-31 20:32:50.366382	2022-May-31 20:33:03.324082
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025914_session_2_100M.edges"	2739.33	7.92722e+08	2022-May-31 20:33:03.326492	2022-May-31 20:33:11.708395
"VectorVectorContainer"	ParallelInplace#4	"bn-434k-16M.edges"	499.496	1.55237e+08	2022-May-31 20:33:11.708477	2022-May-31 20:33:13.271722
"VectorVectorContainer"	ParallelInplace#4	"tech-p2p-gnutella.mtx"	14.65	1.00366e+07	2022-May-31 20:33:13.271824	2022-May-31 20:33:13.318353
"VectorVectorContainer"	ParallelInplace#4	"bn-1.8M-166M.edges"	4472.33	1.12095e+09	2022-May-31 20:33:13.318433	2022-May-31 20:33:26.951610
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87119472_60M.edges"	1697.2	5.70099e+08	2022-May-31 20:33:26.951696	2022-May-31 20:33:32.182561
"VectorVectorContainer"	ParallelInplace#4	"rgg_n_2_22_s0_30M.edges"	1760.43	6.77325e+08	2022-May-31 20:33:32.182638	2022-May-31 20:33:37.977237
"VectorVectorContainer"	ParallelInplace#8	"bn-human-BNU_1_0025889_session_2_130M.edges"	3998.5	1.13125e+09	2022-May-31 20:33:37.982300	2022-May-31 20:33:50.222414
"VectorVectorContainer"	ParallelInplace#8	"graph500-scale20-ef16_adj_30M.edges"	2166.6	3.67539e+08	2022-May-31 20:33:50.225164	2022-May-31 20:33:57.006981
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87118347_80M.edges"	2306.16	6.17357e+08	2022-May-31 20:33:57.007063	2022-May-31 20:34:04.032799
"VectorVectorContainer"	ParallelInplace#8	"socf-konect.edges"	9688.24	1.5725e+10	2022-May-31 20:34:04.032879	2022-May-31 20:34:35.742378
"VectorVectorContainer"	ParallelInplace#8	"socfb-UIllinois20.mtx"	162.016	1.69643e+07	2022-May-31 20:34:35.745876	2022-May-31 20:34:36.238764
"VectorVectorContainer"	ParallelInplace#8	"bn-human-BNU_1_0025913_session_2_180M.edges"	5301.3	1.42128e+09	2022-May-31 20:34:36.238843	2022-May-31 20:34:52.434458
"VectorVectorContainer"	ParallelInplace#8	"bn-human-BNU_1_0025916_session_1_110M.edges"	3320.12	9.91029e+08	2022-May-31 20:34:52.434536	2022-May-31 20:35:02.576179
"VectorVectorContainer"	ParallelInplace#8	"livejournal_160M.edges"	5313.86	1.62749e+09	2022-May-31 20:35:02.576259	2022-May-31 20:35:19.400953
"VectorVectorContainer"	ParallelInplace#8	"tech-ip.edges"	840.723	5.75686e+08	2022-May-31 20:35:19.401041	2022-May-31 20:35:22.143689
"VectorVectorContainer"	ParallelInplace#8	"bn-800-19k.edges"	5.835	343052	2022-May-31 20:35:22.143782	2022-May-31 20:35:22.161387
"VectorVectorContainer"	ParallelInplace#8	"soc-wiki-Talk-dir.mtx"	297.867	3.92877e+08	2022-May-31 20:35:22.161461	2022-May-31 20:35:23.095887
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87101049_190M.edges"	5580.62	1.44383e+09	2022-May-31 20:35:23.095978	2022-May-31 20:35:40.073475
"VectorVectorContainer"	ParallelInplace#8	"soc-orkut_106M.edges"	7767.55	1.54386e+09	2022-May-31 20:35:40.073554	2022-May-31 20:36:06.921418
"VectorVectorContainer"	ParallelInplace#8	"socfb-uci-uni_90M.edges"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#8	"soc-sinaweibo_260M.edges"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#8	"bn-7k-50k.edges"	4.04367	1.93551e+06	2022-May-31 20:36:13.078263	2022-May-31 20:36:13.090736
"VectorVectorContainer"	ParallelInplace#8	"scc_fb-messages.mtx"	15.786	3.57918e+06	2022-May-31 20:36:13.090818	2022-May-31 20:36:13.138406
"VectorVectorContainer"	ParallelInplace#8	"soc-orkut.edges"	3589.37	1.34827e+09	2022-May-31 20:36:13.138578	2022-May-31 20:36:24.555614
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87104509_50M.edges"	1562.83	6.62195e+08	2022-May-31 20:36:24.555691	2022-May-31 20:36:29.384775
"VectorVectorContainer"	ParallelInplace#8	"cit-patent1.edges"	1028.86	1.26303e+09	2022-May-31 20:36:29.384854	2022-May-31 20:36:32.677956
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87107781_70M.edges"	2146.89	7.04729e+08	2022-May-31 20:36:32.678054	2022-May-31 20:36:39.260600
"VectorVectorContainer"	ParallelInplace#8	"web-Stanford.mtx"	124.563	7.62828e+07	2022-May-31 20:36:39.260777	2022-May-31 20:36:39.660261
"VectorVectorContainer"	ParallelInplace#8	"bn-human-BNU_1_0025871_session_1-bg_170M.edges"	4950.88	1.34746e+09	2022-May-31 20:36:39.660342	2022-May-31 20:36:54.744814
"VectorVectorContainer"	ParallelInplace#8	"bn-human-BNU_1_0025876_session_2-bg_140M.edges"	4114.67	1.14787e+09	2022-May-31 20:36:54.744897	2022-May-31 20:37:07.323246
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87117093_120M.edges"	3679.74	1.05984e+09	2022-May-31 20:37:07.323327	2022-May-31 20:37:18.575333
"VectorVectorContainer"	ParallelInplace#8	"data_files.txt"	1.335	4800	2022-May-31 20:37:18.575464	2022-May-31 20:37:18.579487
"VectorVectorContainer"	ParallelInplace#8	"hugetric-00010_10M.mtx"	2008.21	2.44572e+09	2022-May-31 20:37:18.579566	2022-May-31 20:37:25.300547
