"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87118347_80M.edges"	18788.7	6.17357e+08	2022-May-06 15:31:38.994530	2022-May-06 15:32:39.581999
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87118465_180M.edges"	43507.4	1.37308e+09	2022-May-06 15:32:39.582209	2022-May-06 15:34:59.951488
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87119472_60M.edges"	16420.1	7.25013e+08	2022-May-06 15:34:59.951712	2022-May-06 15:35:52.826662
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87124563_160M.edges"	40480.2	1.27626e+09	2022-May-06 15:35:52.826887	2022-May-06 15:38:02.999202
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87125286_210M.edges"	50111.5	1.57048e+09	2022-May-06 15:38:03.000091	2022-May-06 15:40:44.451508
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87125334_40M.edges"	12043.6	6.23119e+08	2022-May-06 15:40:44.451756	2022-May-06 15:41:23.269815
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87127677_210M.edges"	52214	1.57413e+09	2022-May-06 15:41:23.270032	2022-May-06 15:44:11.110006
"VectorVectorContainer"	ParallelInplace#8	"C2000-9.edges"	402.021	1.07392e+07	2022-May-06 15:44:11.111429	2022-May-06 15:44:12.406611
"VectorVectorContainer"	ParallelInplace#8	"ca-hollywood-2009.edges"	15127.5	5.8085e+08	2022-May-06 15:44:12.406817	2022-May-06 15:45:01.230537
"VectorVectorContainer"	ParallelInplace#8	"ca-IMDB.edges"	1795.49	1.22749e+08	2022-May-06 15:45:01.230757	2022-May-06 15:45:07.002820
"VectorVectorContainer"	ParallelInplace#8	"cit-patent1.edges"	12980.1	1.26303e+09	2022-May-06 15:45:07.003046	2022-May-06 15:45:48.237897
"VectorVectorContainer"	ParallelInplace#8	"data_files.txt"	1.34867	4800	2022-May-06 15:45:48.238124	2022-May-06 15:45:48.242195
"VectorVectorContainer"	ParallelInplace#8	"data_files_test.txt"	0.677	4800	2022-May-06 15:45:48.242325	2022-May-06 15:45:48.244376
"VectorVectorContainer"	ParallelInplace#8	"datafiles_par.txt"	0.712	4800	2022-May-06 15:45:48.244493	2022-May-06 15:45:48.246649
"VectorVectorContainer"	ParallelInplace#8	"datafiles_seq.txt"	0.619667	4800	2022-May-06 15:45:48.246785	2022-May-06 15:45:48.248665
"VectorVectorContainer"	ParallelInplace#8	"delaunay_n24_50M.edges"	56611.8	5.55071e+09	2022-May-06 15:45:48.248778	2022-May-06 15:48:47.387271
"VectorVectorContainer"	ParallelInplace#8	"graph500-scale20-ef16_adj_30M.edges"	12223.1	3.67539e+08	2022-May-06 15:48:47.389799	2022-May-06 15:49:26.721950
"VectorVectorContainer"	ParallelInplace#8	"graph500-scale22-ef16_adj_130M.edges"	68885.7	1.46244e+09	2022-May-06 15:49:26.722182	2022-May-06 15:53:09.002310
"VectorVectorContainer"	ParallelInplace#8	"hugetric-00010_10M.mtx"	18874.8	2.45372e+09	2022-May-06 15:53:09.002681	2022-May-06 15:54:09.340605
"VectorVectorContainer"	ParallelInplace#8	"livejournal_160M.edges"	47216.8	1.62749e+09	2022-May-06 15:54:09.340827	2022-May-06 15:56:41.732274
"VectorVectorContainer"	ParallelInplace#8	"rgg_n_2_22_s0_30M.edges"	19321	1.29738e+09	2022-May-06 15:56:41.732513	2022-May-06 15:57:43.005512
"VectorVectorContainer"	ParallelInplace#8	"sc-ldoor_20M.edges"	8043.49	4.08731e+08	2022-May-06 15:57:43.005756	2022-May-06 15:58:08.835294
"VectorVectorContainer"	ParallelInplace#8	"scc_fb-messages.mtx"	124.069	3.57908e+06	2022-May-06 15:58:08.835508	2022-May-06 15:58:09.234671
"VectorVectorContainer"	ParallelInplace#8	"soc-google-plus.txt"	742.239	5.2625e+07	2022-May-06 15:58:09.234883	2022-May-06 15:58:11.633234
"VectorVectorContainer"	ParallelInplace#8	"soc-livejournal.mtx"	15316.7	1.08753e+09	2022-May-06 15:58:11.633448	2022-May-06 15:59:00.857477
"VectorVectorContainer"	ParallelInplace#8	"soc-orkut.edges"	32893.7	1.34827e+09	2022-May-06 15:59:00.857702	2022-May-06 16:00:46.866681
"VectorVectorContainer"	ParallelInplace#8	"soc-orkut-dir_120M.edges"	32218.7	1.07101e+09	2022-May-06 16:00:46.871245	2022-May-06 16:02:30.750276
"VectorVectorContainer"	ParallelInplace#8	"soc-orkut_106M.edges"	46672.6	1.54386e+09	2022-May-06 16:02:30.750548	2022-May-06 16:05:04.186277
"VectorVectorContainer"	ParallelInplace#8	"soc-pokec.mtx"	8243.17	3.77002e+08	2022-May-06 16:05:04.187386	2022-May-06 16:05:30.774641
