"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"VectorVectorContainer"	Sequential	"graph500-scale22-ef16_adj_130M.edges"	36419.3	7.9395e+08	2022-Apr-25 14:30:10.576699	2022-Apr-25 14:33:14.580088
"VectorVectorContainer"	Sequential	"hugetric-00010_10M.mtx"	2575.71	3.2024e+08	2022-Apr-25 14:33:14.675217	2022-Apr-25 14:33:28.828135
"VectorVectorContainer"	Sequential	"livejournal_160M.edges"	24538.2	1.09425e+09	2022-Apr-25 14:33:28.828474	2022-Apr-25 14:35:32.783806
"VectorVectorContainer"	Sequential	"rgg_n_2_22_s0_30M.edges"	4409.06	2.64693e+08	2022-Apr-25 14:35:32.791014	2022-Apr-25 14:35:56.131899
"VectorVectorContainer"	Sequential	"scc_fb-messages.mtx"	46.6292	3.08872e+06	2022-Apr-25 14:35:56.132018	2022-Apr-25 14:35:56.412274
"VectorVectorContainer"	Sequential	"sc-ldoor_20M.edges"	2541.2	1.55565e+08	2022-Apr-25 14:35:56.412363	2022-Apr-25 14:36:09.390651
"VectorVectorContainer"	Sequential	"socfb-B-anon_20M.edges"	5384.31	2.18658e+08	2022-Apr-25 14:36:09.390757	2022-Apr-25 14:36:37.100358
"VectorVectorContainer"	Sequential	"socfb-Michigan23.mtx"	152.009	7.67162e+06	2022-Apr-25 14:36:37.100468	2022-Apr-25 14:36:37.867607
"VectorVectorContainer"	Sequential	"socfb-Texas84.mtx"	161.17	1.00477e+07	2022-Apr-25 14:36:37.867714	2022-Apr-25 14:36:38.683524
"VectorVectorContainer"	Sequential	"socfb-uci-uni_90M.edges"	27800.8	3.88519e+09	2022-Apr-25 14:36:38.683642	2022-Apr-25 14:39:08.446266
"VectorVectorContainer"	Sequential	"socfb-UIllinois20.mtx"	716.677	8.16613e+06	2022-Apr-25 14:39:08.446382	2022-Apr-25 14:39:12.042351
"VectorVectorContainer"	Sequential	"socf-konect.edges"	15779.5	3.11959e+09	2022-Apr-25 14:39:12.042481	2022-Apr-25 14:40:35.687718
"VectorVectorContainer"	Sequential	"soc-google-plus.txt"	341.504	1.86978e+07	2022-Apr-25 14:40:35.780023	2022-Apr-25 14:40:37.577292
"VectorVectorContainer"	Sequential	"soc-livejournal.mtx"	4212.87	4.00919e+08	2022-Apr-25 14:40:37.577407	2022-Apr-25 14:40:59.226328
"VectorVectorContainer"	Sequential	"soc-orkut.edges"	13983	7.00929e+08	2022-Apr-25 14:40:59.226438	2022-Apr-25 14:42:10.225913
"VectorVectorContainer"	Sequential	"soc-orkut_106M.edges"	27734.5	6.96575e+08	2022-Apr-25 14:42:10.226014	2022-Apr-25 14:44:31.764335
"VectorVectorContainer"	Sequential	"soc-orkut-dir_120M.edges"	14947.2	7.43494e+08	2022-Apr-25 14:44:31.764522	2022-Apr-25 14:45:47.233253
"VectorVectorContainer"	Sequential	"soc-pokec.mtx"	2990.29	1.72233e+08	2022-Apr-25 14:45:47.233363	2022-Apr-25 14:46:02.688221
"VectorVectorContainer"	Sequential	"soc-sinaweibo_260M.edges"	121348	2.86016e+09	2022-Apr-25 14:46:02.688331	2022-Apr-25 14:56:36.547935
